eventID ,case Spend area text,case Company,case Document Type,case Sub spend area text,case Purchasing Document,case Purch. Doc. Category name,case Vendor,case Item Type,case Item Category,case Spend classification text,case Source,case Name,case GR-Based Inv. Verif.,case Item,case concept:name,case Goods Receipt,event User,event org:resource,event concept:name,event Cumulative net worth (EUR),event time:timestamp
3491808411648,Packaging,companyID_0000,Standard PO,Labels,4507000373,Purchase order,vendorID_0180,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0178,False,20,4507000373_00020,True,user_052,user_052,Create Purchase Order Item,6031.0,02-01-2018 13:02:00.000
3483218477056,Packaging,companyID_0000,Standard PO,Plastic Containers & Lids < 30L,4507000372,Purchase order,vendorID_0104,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0104,False,10,4507000372_00010,True,user_060,user_060,Create Purchase Order Item,2168.0,02-01-2018 13:02:00.000
3487513444352,Packaging,companyID_0000,Standard PO,Labels,4507000373,Purchase order,vendorID_0180,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0178,False,10,4507000373_00010,True,user_052,user_052,Create Purchase Order Item,7162.0,02-01-2018 13:02:00.000
3508988280832,Sales,companyID_0000,Standard PO,Products for Resale,4507000374,Purchase order,vendorID_0179,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0177,False,30,4507000374_00030,True,user_089,user_089,Create Purchase Order Item,2806.0,02-01-2018 13:05:00.000
3513283248128,Sales,companyID_0000,Standard PO,Products for Resale,4507000374,Purchase order,vendorID_0179,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0177,False,40,4507000374_00040,True,user_089,user_089,Create Purchase Order Item,259.0,02-01-2018 13:05:00.000
3547642986496,Sales,companyID_0000,Standard PO,Products for Resale,4507000374,Purchase order,vendorID_0179,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0177,False,120,4507000374_00120,True,user_089,user_089,Create Purchase Order Item,791.0,02-01-2018 13:05:00.000
3517578215424,Sales,companyID_0000,Standard PO,Products for Resale,4507000374,Purchase order,vendorID_0179,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0177,False,50,4507000374_00050,True,user_089,user_089,Create Purchase Order Item,1574.0,02-01-2018 13:05:00.000
3539053051904,Sales,companyID_0000,Standard PO,Products for Resale,4507000374,Purchase order,vendorID_0179,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0177,False,100,4507000374_00100,True,user_089,user_089,Create Purchase Order Item,740.0,02-01-2018 13:05:00.000
3500398346240,Sales,companyID_0000,Standard PO,Products for Resale,4507000374,Purchase order,vendorID_0179,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0177,False,10,4507000374_00010,True,user_089,user_089,Create Purchase Order Item,1678.0,02-01-2018 13:05:00.000
3504693313536,Sales,companyID_0000,Standard PO,Products for Resale,4507000374,Purchase order,vendorID_0179,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0177,False,20,4507000374_00020,True,user_089,user_089,Create Purchase Order Item,3154.0,02-01-2018 13:05:00.000
3521873182720,Sales,companyID_0000,Standard PO,Products for Resale,4507000374,Purchase order,vendorID_0179,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0177,False,60,4507000374_00060,True,user_089,user_089,Create Purchase Order Item,650.0,02-01-2018 13:05:00.000
3543348019200,Sales,companyID_0000,Standard PO,Products for Resale,4507000374,Purchase order,vendorID_0179,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0177,False,110,4507000374_00110,True,user_089,user_089,Create Purchase Order Item,7240.0,02-01-2018 13:05:00.000
3526168150016,Sales,companyID_0000,Standard PO,Products for Resale,4507000374,Purchase order,vendorID_0179,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0177,False,70,4507000374_00070,True,user_089,user_089,Create Purchase Order Item,841.0,02-01-2018 13:05:00.000
3530463117312,Sales,companyID_0000,Standard PO,Products for Resale,4507000374,Purchase order,vendorID_0179,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0177,False,80,4507000374_00080,True,user_089,user_089,Create Purchase Order Item,1466.0,02-01-2018 13:05:00.000
3534758084608,Sales,companyID_0000,Standard PO,Products for Resale,4507000374,Purchase order,vendorID_0179,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0177,False,90,4507000374_00090,True,user_089,user_089,Create Purchase Order Item,1683.0,02-01-2018 13:05:00.000
3551937953792,Packaging,companyID_0000,Standard PO,Metal Containers & Lids < 30L,4507000375,Purchase order,vendorID_0181,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0179,False,10,4507000375_00010,True,user_052,user_052,Create Purchase Order Item,2367.0,02-01-2018 13:06:00.000
3560527888384,Packaging,companyID_0000,Standard PO,Metal Containers & Lids < 30L,4507000375,Purchase order,vendorID_0181,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0179,False,30,4507000375_00030,True,user_052,user_052,Create Purchase Order Item,4041.0,02-01-2018 13:06:00.000
3556232921088,Packaging,companyID_0000,Standard PO,Metal Containers & Lids < 30L,4507000375,Purchase order,vendorID_0181,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0179,False,20,4507000375_00020,True,user_052,user_052,Create Purchase Order Item,5942.0,02-01-2018 13:06:00.000
3478923509760,Sales,companyID_0000,Standard PO,Products for Resale,4507000371,Purchase order,vendorID_0179,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0177,False,100,4507000371_00100,True,user_089,user_089,Create Purchase Order Item,1872.0,02-01-2018 13:08:00.000
3573412790272,Packaging,companyID_0000,Standard PO,Metal Containers & Lids < 30L,4507000376,Purchase order,vendorID_0181,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0179,False,30,4507000376_00030,True,user_052,user_052,Create Purchase Order Item,1437.0,02-01-2018 13:11:00.000
3564822855680,Packaging,companyID_0000,Standard PO,Metal Containers & Lids < 30L,4507000376,Purchase order,vendorID_0181,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0179,False,10,4507000376_00010,True,user_052,user_052,Create Purchase Order Item,2711.0,02-01-2018 13:11:00.000
3569117822976,Packaging,companyID_0000,Standard PO,Metal Containers & Lids < 30L,4507000376,Purchase order,vendorID_0181,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0179,False,20,4507000376_00020,True,user_052,user_052,Create Purchase Order Item,3375.0,02-01-2018 13:11:00.000
3199750635521,Additives,companyID_0000,Standard PO,Extenders,4507000343,Purchase order,vendorID_0151,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0149,False,10,4507000343_00010,True,user_029,user_029,Receive Order Confirmation,11077.0,02-01-2018 13:20:00.000
3195455668225,Additives,companyID_0000,Standard PO,Extenders,4507000342,Purchase order,vendorID_0151,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0149,False,10,4507000342_00010,True,user_029,user_029,Receive Order Confirmation,11077.0,02-01-2018 13:25:00.000
3577707757568,Packaging,companyID_0000,Standard PO,Labels,4507000377,Purchase order,vendorID_0182,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0180,False,10,4507000377_00010,True,user_085,user_085,Create Purchase Order Item,161.0,02-01-2018 13:32:00.000
3582002724864,Packaging,companyID_0000,Standard PO,Labels,4507000377,Purchase order,vendorID_0182,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0180,False,20,4507000377_00020,True,user_085,user_085,Create Purchase Order Item,101.0,02-01-2018 13:32:00.000
3586297692160,Packaging,companyID_0000,Standard PO,Labels,4507000377,Purchase order,vendorID_0182,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0180,False,30,4507000377_00030,True,user_085,user_085,Create Purchase Order Item,1984.0,02-01-2018 13:32:00.000
3590592659456,Packaging,companyID_0000,Standard PO,Labels,4507000377,Purchase order,vendorID_0182,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0180,False,40,4507000377_00040,True,user_085,user_085,Create Purchase Order Item,10141.0,02-01-2018 13:32:00.000
3594887626752,Packaging,companyID_0000,Standard PO,Labels,4507000377,Purchase order,vendorID_0182,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0180,False,50,4507000377_00050,True,user_085,user_085,Create Purchase Order Item,1246.0,02-01-2018 13:32:00.000
3599182594048,Latex & Monomers,companyID_0000,Standard PO,Pure Acrylics,4507000378,Purchase order,vendorID_0183,Standard,"3-way match, invoice after GR",PR,sourceSystemID_0000,vendor_0181,True,10,4507000378_00010,True,user_091,user_091,Create Purchase Order Item,37169.0,02-01-2018 13:34:00.000
3603477561344,Latex & Monomers,companyID_0000,Standard PO,Styrene Acrylics,4507000379,Purchase order,vendorID_0184,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0164,False,10,4507000379_00010,True,user_064,user_064,Create Purchase Order Item,40800.0,02-01-2018 13:40:00.000
3607772528640,Latex & Monomers,companyID_0000,Standard PO,Styrene Acrylics,4507000380,Purchase order,vendorID_0184,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0164,False,10,4507000380_00010,True,user_064,user_064,Create Purchase Order Item,40800.0,02-01-2018 13:41:00.000
3612067495936,Latex & Monomers,companyID_0000,Standard PO,Styrene Acrylics,4507000381,Purchase order,vendorID_0184,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0164,False,10,4507000381_00010,True,user_064,user_064,Create Purchase Order Item,40800.0,02-01-2018 13:41:00.000
3616362463232,Latex & Monomers,companyID_0000,Standard PO,Styrene Acrylics,4507000382,Purchase order,vendorID_0184,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0164,False,10,4507000382_00010,True,user_064,user_064,Create Purchase Order Item,40800.0,02-01-2018 13:41:00.000
3620657430528,Latex & Monomers,companyID_0000,Standard PO,Styrene Acrylics,4507000383,Purchase order,vendorID_0184,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0164,False,10,4507000383_00010,True,user_064,user_064,Create Purchase Order Item,40800.0,02-01-2018 13:42:00.000
3624952397824,Latex & Monomers,companyID_0000,Standard PO,Styrene Acrylics,4507000384,Purchase order,vendorID_0184,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0164,False,10,4507000384_00010,True,user_064,user_064,Create Purchase Order Item,40800.0,02-01-2018 13:43:00.000
3629247365120,Latex & Monomers,companyID_0000,Standard PO,Styrene Acrylics,4507000385,Purchase order,vendorID_0184,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0164,False,10,4507000385_00010,True,user_064,user_064,Create Purchase Order Item,40800.0,02-01-2018 13:43:00.000
3633542332416,Latex & Monomers,companyID_0000,Standard PO,Styrene Acrylics,4507000386,Purchase order,vendorID_0184,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0164,False,10,4507000386_00010,True,user_064,user_064,Create Purchase Order Item,40800.0,02-01-2018 13:44:00.000
3637837299712,Sales,companyID_0000,Standard PO,Products for Resale,4507000387,Purchase order,vendorID_0185,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0182,False,10,4507000387_00010,True,user_092,user_092,Create Purchase Order Item,165780.0,02-01-2018 13:44:00.000
3642132267008,Latex & Monomers,companyID_0000,Standard PO,Styrene Acrylics,4507000388,Purchase order,vendorID_0184,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0164,False,10,4507000388_00010,True,user_064,user_064,Create Purchase Order Item,40800.0,02-01-2018 13:44:00.000
3483218477057,Packaging,companyID_0000,Standard PO,Plastic Containers & Lids < 30L,4507000372,Purchase order,vendorID_0104,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0104,False,10,4507000372_00010,True,user_029,user_029,Receive Order Confirmation,2168.0,02-01-2018 13:45:00.000
3646427234304,Packaging,companyID_0000,Standard PO,Labels,4507000389,Purchase order,vendorID_0186,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0183,False,10,4507000389_00010,True,user_079,user_079,Create Purchase Order Item,110.0,02-01-2018 13:50:00.000
3650722201600,Pigments & Colorants,companyID_0000,Standard PO,Carbon Black Pigments,4507000390,Purchase order,vendorID_0187,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0184,False,10,4507000390_00010,True,user_095,user_095,Create Purchase Order Item,10116.0,02-01-2018 13:51:00.000
0,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000000000,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,1,2000000000_00001,True,batch_00,batch_00,SRM: Created,298.0,02-01-2018 13:53:00.000
3659312136192,Packaging,companyID_0000,Standard PO,Plastic Containers & Lids < 30L,4507000391,Purchase order,vendorID_0162,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0160,False,10,4507000391_00010,True,user_097,user_097,Create Purchase Order Item,7894.0,02-01-2018 13:56:00.000
3663607103488,Packaging,companyID_0000,Standard PO,Plastic Containers & Lids < 30L,4507000391,Purchase order,vendorID_0162,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0160,False,20,4507000391_00020,True,user_097,user_097,Create Purchase Order Item,1997.0,02-01-2018 13:56:00.000
3667902070784,Packaging,companyID_0000,Standard PO,Labels,4507000392,Purchase order,vendorID_0188,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0185,False,10,4507000392_00010,True,user_085,user_085,Create Purchase Order Item,0.0,02-01-2018 14:03:00.000
3667902070785,Packaging,companyID_0000,Standard PO,Labels,4507000392,Purchase order,vendorID_0188,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0185,False,10,4507000392_00010,True,user_085,user_085,Delete Purchase Order Item,0.0,02-01-2018 14:04:00.000
3637837299714,Sales,companyID_0000,Standard PO,Products for Resale,4507000387,Purchase order,vendorID_0185,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0182,False,10,4507000387_00010,True,user_045,user_045,Change Approval for Purchase Order,165780.0,02-01-2018 14:06:00.000
3637837299713,Sales,companyID_0000,Standard PO,Products for Resale,4507000387,Purchase order,vendorID_0185,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0182,False,10,4507000387_00010,True,user_045,user_045,Change Quantity,165780.0,02-01-2018 14:06:00.000
3676492005376,Packaging,companyID_0000,Standard PO,Plastic Containers & Lids < 30L,4507000394,Purchase order,vendorID_0162,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0160,False,10,4507000394_00010,True,user_097,user_097,Create Purchase Order Item,4435.0,02-01-2018 14:07:00.000
3672197038080,Packaging,companyID_0000,Standard PO,Labels,4507000393,Purchase order,vendorID_0188,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0185,False,10,4507000393_00010,True,user_079,user_079,Create Purchase Order Item,0.0,02-01-2018 14:07:00.000
3680786972672,Solvents,companyID_0000,Standard PO,Aliphatic Solvents,4507000395,Purchase order,vendorID_0189,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0186,False,10,4507000395_00010,True,user_100,user_100,Create Purchase Order Item,1525.0,02-01-2018 14:08:00.000
3685081939968,Sales,companyID_0000,Standard PO,Products for Resale,4507000396,Purchase order,vendorID_0185,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0182,False,10,4507000396_00010,True,user_045,user_045,Create Purchase Order Item,55260.0,02-01-2018 14:09:00.000
3689376907264,Additives,companyID_0000,Standard PO,Neutralisation Agents,4507000397,Purchase order,vendorID_0189,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0186,False,10,4507000397_00010,True,user_100,user_100,Create Purchase Order Item,581.0,02-01-2018 14:13:00.000
3693671874561,Latex & Monomers,companyID_0000,Standard PO,Vinyl Acetate Ethylenes,4507000398,Purchase order,vendorID_0190,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0187,False,10,4507000398_00010,True,user_103,user_103,Change Quantity,0.0,02-01-2018 14:17:00.000
3693671874560,Latex & Monomers,companyID_0000,Standard PO,Vinyl Acetate Ethylenes,4507000398,Purchase order,vendorID_0190,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0187,False,10,4507000398_00010,True,user_103,user_103,Create Purchase Order Item,0.0,02-01-2018 14:17:00.000
3697966841856,Packaging,companyID_0000,Standard PO,Metal Containers & Lids < 30L,4507000399,Purchase order,vendorID_0125,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0124,False,10,4507000399_00010,True,user_105,user_105,Create Purchase Order Item,238.0,02-01-2018 14:20:00.000
3702261809152,Packaging,companyID_0000,Standard PO,Metal Containers & Lids < 30L,4507000399,Purchase order,vendorID_0125,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0124,False,20,4507000399_00020,True,user_105,user_105,Create Purchase Order Item,392.0,02-01-2018 14:20:00.000
3706556776448,Packaging,companyID_0000,Standard PO,Metal Containers & Lids < 30L,4507000399,Purchase order,vendorID_0125,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0124,False,30,4507000399_00030,True,user_105,user_105,Create Purchase Order Item,182.0,02-01-2018 14:20:00.000
3710851743744,Packaging,companyID_0000,Standard PO,Metal Containers & Lids < 30L,4507000399,Purchase order,vendorID_0125,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0124,False,40,4507000399_00040,True,user_105,user_105,Create Purchase Order Item,316.0,02-01-2018 14:20:00.000
3753801416704,Sales,companyID_0000,Standard PO,Products for Resale,4507000400,Purchase order,vendorID_0111,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0111,False,100,4507000400_00100,True,user_036,user_036,Create Purchase Order Item,963.0,02-01-2018 14:21:00.000
3715146711040,Sales,companyID_0000,Standard PO,Products for Resale,4507000400,Purchase order,vendorID_0111,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0111,False,10,4507000400_00010,True,user_036,user_036,Create Purchase Order Item,4023.0,02-01-2018 14:21:00.000
3719441678336,Sales,companyID_0000,Standard PO,Products for Resale,4507000400,Purchase order,vendorID_0111,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0111,False,20,4507000400_00020,True,user_036,user_036,Create Purchase Order Item,3710.0,02-01-2018 14:21:00.000
3723736645632,Sales,companyID_0000,Standard PO,Products for Resale,4507000400,Purchase order,vendorID_0111,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0111,False,30,4507000400_00030,True,user_036,user_036,Create Purchase Order Item,6741.0,02-01-2018 14:21:00.000
3728031612928,Sales,companyID_0000,Standard PO,Products for Resale,4507000400,Purchase order,vendorID_0111,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0111,False,40,4507000400_00040,True,user_036,user_036,Create Purchase Order Item,123.0,02-01-2018 14:21:00.000
3732326580224,Sales,companyID_0000,Standard PO,Products for Resale,4507000400,Purchase order,vendorID_0111,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0111,False,50,4507000400_00050,True,user_036,user_036,Create Purchase Order Item,7983.0,02-01-2018 14:21:00.000
3736621547520,Sales,companyID_0000,Standard PO,Products for Resale,4507000400,Purchase order,vendorID_0111,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0111,False,60,4507000400_00060,True,user_036,user_036,Create Purchase Order Item,3457.0,02-01-2018 14:21:00.000
3740916514816,Sales,companyID_0000,Standard PO,Products for Resale,4507000400,Purchase order,vendorID_0111,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0111,False,70,4507000400_00070,True,user_036,user_036,Create Purchase Order Item,14641.0,02-01-2018 14:21:00.000
3745211482112,Sales,companyID_0000,Standard PO,Products for Resale,4507000400,Purchase order,vendorID_0111,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0111,False,80,4507000400_00080,True,user_036,user_036,Create Purchase Order Item,1395.0,02-01-2018 14:21:00.000
3749506449408,Sales,companyID_0000,Standard PO,Products for Resale,4507000400,Purchase order,vendorID_0111,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0111,False,90,4507000400_00090,True,user_036,user_036,Create Purchase Order Item,247.0,02-01-2018 14:21:00.000
3762391351296,Additives,companyID_0000,Standard PO,Surfactants,4507000401,Purchase order,vendorID_0141,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0140,False,10,4507000401_00010,True,user_100,user_100,Create Purchase Order Item,4347.0,02-01-2018 14:24:00.000
3766686318592,Latex & Monomers,companyID_0000,Standard PO,Vinyl Acetate Ethylenes,4507000402,Purchase order,vendorID_0191,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0188,False,10,4507000402_00010,True,user_103,user_103,Create Purchase Order Item,0.0,02-01-2018 14:25:00.000
3775276253184,Packaging,companyID_0000,Standard PO,Labels,4507000403,Purchase order,vendorID_0192,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0189,False,10,4507000403_00010,True,user_052,user_052,Create Purchase Order Item,166.0,02-01-2018 14:31:00.000
3788161155072,Packaging,companyID_0000,Standard PO,Labels,4507000403,Purchase order,vendorID_0192,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0189,False,40,4507000403_00040,True,user_052,user_052,Create Purchase Order Item,1299.0,02-01-2018 14:31:00.000
3783866187776,Packaging,companyID_0000,Standard PO,Labels,4507000403,Purchase order,vendorID_0192,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0189,False,30,4507000403_00030,True,user_052,user_052,Create Purchase Order Item,1299.0,02-01-2018 14:31:00.000
3779571220480,Packaging,companyID_0000,Standard PO,Labels,4507000403,Purchase order,vendorID_0192,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0189,False,20,4507000403_00020,True,user_052,user_052,Create Purchase Order Item,1299.0,02-01-2018 14:31:00.000
3792456122368,Latex & Monomers,companyID_0000,Standard PO,Vinyl Acrylics,4507000404,Purchase order,vendorID_0159,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0157,False,10,4507000404_00010,True,user_064,user_064,Create Purchase Order Item,41798.0,02-01-2018 14:38:00.000
3796751089664,Latex & Monomers,companyID_0000,Standard PO,Vinyl Acrylics,4507000405,Purchase order,vendorID_0159,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0157,False,10,4507000405_00010,True,user_064,user_064,Create Purchase Order Item,41798.0,02-01-2018 14:38:00.000
3801046056960,Latex & Monomers,companyID_0000,Standard PO,Vinyl Acrylics,4507000406,Purchase order,vendorID_0193,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0190,False,10,4507000406_00010,True,user_064,user_064,Create Purchase Order Item,28361.0,02-01-2018 14:39:00.000
3792456122369,Latex & Monomers,companyID_0000,Standard PO,Vinyl Acrylics,4507000404,Purchase order,vendorID_0159,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0157,False,10,4507000404_00010,True,user_029,user_029,Receive Order Confirmation,41798.0,02-01-2018 14:40:00.000
3809635991552,Latex & Monomers,companyID_0000,Standard PO,Vinyl Acrylics,4507000408,Purchase order,vendorID_0159,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0157,False,10,4507000408_00010,True,user_064,user_064,Create Purchase Order Item,43926.0,02-01-2018 14:40:00.000
3813930958848,Latex & Monomers,companyID_0000,Standard PO,Vinyl Acrylics,4507000409,Purchase order,vendorID_0193,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0190,False,10,4507000409_00010,True,user_064,user_064,Create Purchase Order Item,40106.0,02-01-2018 14:40:00.000
3805341024256,Latex & Monomers,companyID_0000,Standard PO,Vinyl Acrylics,4507000407,Purchase order,vendorID_0159,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0157,False,10,4507000407_00010,True,user_064,user_064,Create Purchase Order Item,43926.0,02-01-2018 14:40:00.000
3818225926144,Latex & Monomers,companyID_0000,Standard PO,Vinyl Acrylics,4507000410,Purchase order,vendorID_0159,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0157,False,10,4507000410_00010,True,user_064,user_064,Create Purchase Order Item,43926.0,02-01-2018 14:41:00.000
3822520893440,Additives,companyID_0000,Standard PO,Extenders,4507000411,Purchase order,vendorID_0194,Consignment,Consignment,PR,sourceSystemID_0000,vendor_0191,False,10,4507000411_00010,True,user_103,user_103,Create Purchase Order Item,0.0,02-01-2018 14:41:00.000
3796751089665,Latex & Monomers,companyID_0000,Standard PO,Vinyl Acrylics,4507000405,Purchase order,vendorID_0159,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0157,False,10,4507000405_00010,True,user_029,user_029,Receive Order Confirmation,41798.0,02-01-2018 14:45:00.000
3805341024257,Latex & Monomers,companyID_0000,Standard PO,Vinyl Acrylics,4507000407,Purchase order,vendorID_0159,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0157,False,10,4507000407_00010,True,user_029,user_029,Receive Order Confirmation,43926.0,02-01-2018 14:45:00.000
3826815860736,Packaging,companyID_0000,Standard PO,Labels,4507000412,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,10,4507000412_00010,True,user_052,user_052,Create Purchase Order Item,320.0,02-01-2018 14:47:00.000
3861175599104,Packaging,companyID_0000,Standard PO,Labels,4507000413,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,10,4507000413_00010,True,user_052,user_052,Create Purchase Order Item,101.0,02-01-2018 14:47:00.000
3856880631808,Packaging,companyID_0000,Standard PO,Labels,4507000412,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,80,4507000412_00080,True,user_052,user_052,Create Purchase Order Item,243.0,02-01-2018 14:47:00.000
3852585664512,Packaging,companyID_0000,Standard PO,Labels,4507000412,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,70,4507000412_00070,True,user_052,user_052,Create Purchase Order Item,605.0,02-01-2018 14:47:00.000
3848290697216,Packaging,companyID_0000,Standard PO,Labels,4507000412,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,60,4507000412_00060,True,user_052,user_052,Create Purchase Order Item,605.0,02-01-2018 14:47:00.000
3843995729920,Packaging,companyID_0000,Standard PO,Labels,4507000412,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,50,4507000412_00050,True,user_052,user_052,Create Purchase Order Item,229.0,02-01-2018 14:47:00.000
3839700762624,Packaging,companyID_0000,Standard PO,Labels,4507000412,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,40,4507000412_00040,True,user_052,user_052,Create Purchase Order Item,879.0,02-01-2018 14:47:00.000
3835405795328,Packaging,companyID_0000,Standard PO,Labels,4507000412,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,30,4507000412_00030,True,user_052,user_052,Create Purchase Order Item,102.0,02-01-2018 14:47:00.000
3831110828032,Packaging,companyID_0000,Standard PO,Labels,4507000412,Purchase order,vendorID_0120,Standard,"3-way match, invoice before GR",PR,sourceSystemID_0000,vendor_0119,False,20,4507000412_00020,True,user_052,user_052,Create Purchase Order Item,320.0,02-01-2018 14:47:00.000
